File,Panjang,Keliling,Diameter,Luas,Faktor bentuk,ASM 0,ASM 45,ASM 90,ASM 135,Kontras 0,Kontras 45,Kontras 90,Kontras 135,IDM 0,IDM 45,IDM 90,IDM 135,Entropy 0,Entropy 45,Entropy 90,Entropy 135,Korelasi 0,Korelasi 45,Korelasi 90,Korelasi 135,Jenis
Gambar baru\Rhizophora apiculata\rhizophora_apiculata109.JPG,250.25187311986298,2359.04075217247,163.20808460859072,97972.5,4.520191480539966,0.4398385136731214,0.43252588323793645,0.4367989162791724,0.4323417715258291,65.38408145792677,177.85566844489603,130.4696902519595,163.91133612386486,0.7581616101545934,0.737159803125187,0.7449784937169766,0.7325150564206767,4.738561212928303,4.9253210568155374,4.853820341400963,4.968288008352346,0.9882771560541365,0.9681549227141957,0.9766078258746643,0.9706516569726258,5
Gambar baru\Scyphyphora hydrophyllacea\Scyphyphora hydrophyllacea100.JPG,187.0106948813356,914.7909725904465,143.41025701878448,44413.5,1.4994047329051834,0.7053024171132546,0.7037094370755798,0.7049906081566333,0.7038892757948262,48.432814028865444,85.81796178782868,47.53991102005867,79.1573485089277,0.8837599770453071,0.8791171051949054,0.8876140120409064,0.8789811245696949,2.269246677402274,2.3063986095392064,2.240161192645437,2.304765378232336,0.9955189922592789,0.9920728719505142,0.9956016037154625,0.9926881223392461,7
Gambar baru\Bruguiera cylindrica\bruguiera_cylindrica99.jpg,361.33225707096784,2228.05591070652,307.66711278363846,260840.5,1.5144930390181732,0.00035504651897507193,0.0002941843399475319,0.0004765533140828488,0.00030709067017475184,206.51814762720556,291.10357650284175,129.3003569899747,250.96175719302204,0.2162491341185249,0.1876050105334253,0.2723570672497189,0.1953209531870449,12.382778178333792,12.650791285816096,11.940063558132861,12.57908679371271,0.9351237463360759,0.9085168999959004,0.9593428309136256,0.9211319526616499,2
Gambar baru\Senoratia alba\sonneratia_alba28 (2).JPG,270.667692937299,1779.498684644699,236.05251405316434,174243.0,1.4462059325848182,0.11978289902256573,0.11850000473044504,0.12010721264246119,0.11867276626516327,41.45578904721183,55.643621156474595,28.894450984589426,57.22867176519626,0.5548239049286933,0.5290850514502365,0.5703834340089191,0.5359348347069267,7.667580833544511,7.841970953964893,7.601143299057019,7.804651271600078,0.9947415800361086,0.9929353874006142,0.996336102690632,0.9927341465706991,8
Gambar baru\Avicennia alba\avicennia_alba41.jpg,362.0414340928397,2750.035700559616,296.60834614227076,257284.5,2.339123631424053,0.001025590843247322,0.0009230857671184454,0.0010773567530657547,0.0008231554851136411,17.5475400562625,21.960562344660342,16.197097449853427,37.9427736566574,0.44563397940359917,0.4157513710483901,0.45504479610834236,0.3827100309779097,10.769388614664951,10.925152978237765,10.752656433996123,11.225979463262753,0.9957778148862406,0.9947114704493976,0.9961012632626782,0.9908626216860364,1
Gambar baru\Bruguiera gymnorrhiza\Bruguiera gymnorrhiza121.jpg,361.33225707096784,2332.8986181020737,307.3122891563255,260456.5,1.6628254675330694,0.00012028574458251594,0.00012553894351570837,0.00012306201019754586,0.0001263576891946934,1248.0547486546068,840.4245388153385,1048.317010151666,822.0573335733261,0.055670670993356035,0.060329438164267245,0.06076639509429331,0.06129691004732947,13.634566521072596,13.543023981150112,13.576971959038351,13.533316622687488,0.7075474857741337,0.803129007573193,0.7541390767461349,0.8074313400402665,3
Gambar baru\Avicennia alba\Avicennia alba25.JPG,257.0992026436488,1421.2144129276276,218.90445730643654,129495.0,1.2412416566736488,0.2686110194879552,0.2671767456827476,0.2690519126045268,0.26705433360107145,37.327314701566024,61.84501820994746,47.17288022871865,75.70371207218004,0.6200494478749577,0.5941471077634188,0.6036997793584183,0.5910994673680992,6.263387607838776,6.504635006277939,6.4187245537218525,6.527426471926593,0.9961426692311681,0.9936110704983929,0.9951253974522292,0.9921793914297627,1
Gambar baru\Lumnitzora littorea\lumnitzera_littorea90.jpg,361.33225707096784,2254.2569210529327,306.86042317672354,260673.5,1.551315301776148,0.0002920717648889528,0.00024744755060740286,0.00041127071497264113,0.0002670290806012332,347.7537074975552,473.21585012312295,166.45300269080482,396.6360154870742,0.18784846461316643,0.16370815386972404,0.24093327853413546,0.17345123695363773,12.892215480214288,13.12953668620075,12.31054869987155,12.993804284715376,0.9020575877045957,0.866650438383963,0.9530915614187899,0.8882309286081934,4
Gambar baru\Scyphyphora hydrophyllacea\scyphyphora_hydrophyllacea44.jpg,360.6272313622475,2194.5584362745285,306.8294249699237,260597.0,1.47066928912149,0.0003153163405275767,0.00026901194534582543,0.0004414661443744445,0.0002698587327214942,120.55385044642927,179.1878133125984,77.25791952054811,163.8677356474571,0.1831390194137776,0.16190173582171888,0.23949196147739457,0.15912640562928546,12.389581655346907,12.645426117741907,11.954386039205607,12.609707619905059,0.9542479364049418,0.9318792297437049,0.9706183765210528,0.9377024633655506,7
Gambar baru\Rhizophora mucronata\Rhizophora mucronata83.JPG,296.3865718955567,1345.97682929039,214.38429742214697,85067.5,1.6947343555821561,0.47455398867701765,0.47205241987399543,0.4737085197800776,0.4728647735860837,82.39434396404128,149.5248677816027,98.87118548189835,121.84974398841794,0.7481774348563874,0.7424666870839515,0.7515149276210369,0.7410984698164248,4.611056098928048,4.673871000072967,4.590949391626022,4.684112905290046,0.9936128213602407,0.9884223239798315,0.9923357098664354,0.9905652024310998,6
Gambar baru\Rhizophora apiculata\rhizophora_apiculata81 - Copy.jpg,361.3488619049464,2466.129065990448,306.19036619577207,257557.5,1.8790898156617941,0.001004269262400862,0.0009502420457628129,0.0013676978861909368,0.0009552366356629304,79.07840401785855,88.96940115885114,43.25726975293609,106.64143060113982,0.34517840617549383,0.3301856980819093,0.43079660211512777,0.3284791796431513,11.353743272665369,11.43527765389783,10.76556260724121,11.504988144995503,0.9788410680045674,0.97616982891728,0.988418960569016,0.9714368022817091,5
Gambar baru\Bruguiera cylindrica\Bruguiera cylindrica53.JPG,186.96791168540125,978.572717666626,149.13689826266616,58244.0,1.3083536488736367,0.6208204089229996,0.6191019149539283,0.6204051587659071,0.6191813534580921,37.47178861912932,78.6487107509541,63.17799428204534,77.9160006280607,0.8733928879347111,0.8633391051749543,0.8718795745293154,0.8638656484744774,2.807482037822581,2.876205872650976,2.823683883319153,2.869940348981155,0.9972898903234995,0.9943200821160091,0.9954307146801564,0.9943729975839246,2
Gambar baru\Lumnitzora littorea\lumnitzera_littorea81.jpg,361.33225707096784,2168.416301369667,299.77112423255784,260808.0,1.4346783815342732,0.00024624151267934333,0.00020933744019746106,0.0003462657657982268,0.00021680498655621578,292.35386344178323,401.9937461942947,187.15839041096305,369.90441596041757,0.15014788156996955,0.1314694026910986,0.20170412073768668,0.13575701605602614,12.836588703599714,13.067326498769607,12.38237390648286,13.010699681874014,0.879182745458415,0.8337218913320129,0.9225740203543846,0.8469950945566754,4
Gambar baru\Bruguiera cylindrica\Bruguiera cylindrica94.JPG,256.1640099623677,1237.3494082689285,196.03787301331187,81392.5,1.4968919668157732,0.49058452209437353,0.4882579313934463,0.489910352864693,0.488802433202062,20.105537548923817,51.597841613657984,31.938700159002163,33.6753688902848,0.8226238066117546,0.806954208824336,0.816755991890765,0.8107055210401739,3.7382917772398323,3.8445262486422425,3.77665891677183,3.814405277988429,0.9959948628723576,0.9897341889266047,0.9936376297572644,0.993300010929855,2
Gambar baru\Rhizophora mucronata\rhizophora_mucronata6.jpg,361.33225707096784,2816.7047473192215,278.7120361502334,259092.0,2.4367938168912113,0.0015453436634328675,0.0013949743134802908,0.001546328370759512,0.0013761664527246753,35.93312362402224,46.24026026248291,28.334897871820516,57.60631661183848,0.3497332808881986,0.31646209997278757,0.3522254375786953,0.3152344154255815,10.718960348698412,10.974261679657815,10.753059399775827,11.017520359344497,0.9837965941584264,0.9791326003356948,0.9872175112415742,0.9740035555035027,6
Gambar baru\Xylocarpus granatum\Xylocarpus granatum82.JPG,225.61028345356956,1170.531087398529,178.41383017580046,87551.5,1.2453529375335084,0.4584434341902882,0.45614938822621015,0.45786461137730877,0.4566717613376071,20.2586457314094,50.828688615622454,33.02703033268155,46.89943742556154,0.8030843093264051,0.787284502819726,0.8086739059175225,0.7871017339382327,3.9591872452248253,4.070429611358465,3.9470743920404177,4.063299291139142,0.99860156618066,0.9964953755502902,0.9977201775093045,0.9967662963661612,9
Gambar baru\Lumnitzora littorea\lumnitzera_littorea14.jpg,365.57488972849325,3346.8956533670425,308.039191359056,256490.0,3.4753939714442326,0.0007492550971939071,0.0006730554545173115,0.000905371598494207,0.0006589790067653108,45.94072972725098,65.11084516373568,30.11249770670311,65.00706568985179,0.29579171963154344,0.273215374346313,0.3428920830177171,0.27237941996916754,11.249048436850776,11.463166052658712,10.950283910653102,11.455153424444116,0.9785077868679319,0.9695243701249251,0.9859036496211361,0.9695730129990816,4
Gambar baru\Scyphyphora hydrophyllacea\scyphyphora_hydrophyllacea71.jpg,361.33225707096784,2208.884337544441,297.7643778819195,260637.5,1.4897012638923346,0.000692126104692809,0.0006305286888827153,0.0009791409534578336,0.0005787563103939939,51.86447376467786,67.43835616438258,27.02000137597876,67.38943248532222,0.292133080776287,0.2742594697125649,0.37215982228267286,0.25587728977208735,11.247594432897765,11.396071917219684,10.747288755436662,11.514012605148327,0.9724825775775875,0.9642211136203237,0.9856536180503692,0.9642472086841284,7
Gambar baru\Rhizophora apiculata\rhizophora_apiculata68.JPG,281.85279846047297,1493.533173441887,228.88803859649659,138849.0,1.2784305092345183,0.23306968059729197,0.23100721445140546,0.23238996793043742,0.2310516625059146,25.22797670009803,70.78224271506222,47.89194746820049,60.09315987607191,0.674020337838347,0.6524351330126531,0.6923991686167187,0.6499093593173155,6.477254016264003,6.63661403931878,6.426688805682475,6.656133215520246,0.99693401169842,0.9914006344457748,0.9941794348925448,0.9926992557842108,5
Gambar baru\Bruguiera cylindrica\Bruguiera cylindrica60.JPG,235.47823678633233,1192.5798572301865,175.60966357808732,72413.5,1.5629516259199696,0.535229885602945,0.5321328228107187,0.5337535295009431,0.5328048129374198,20.41570602984373,54.78971051734609,38.30414475293566,51.067489784429135,0.8610392556480999,0.8437602666898834,0.8548495122093208,0.8489568069786512,3.341492030207361,3.4517919833667032,3.386761432592214,3.4222377947197553,0.9987353294730309,0.9966104801978132,0.9976272129477646,0.9968407522829041,2
Gambar baru\Avicennia alba\Avicennia alba73.JPG,253.69272752682525,1381.817444562912,204.5654090483362,112714.0,1.3480736373430326,0.34043978504913963,0.33842202326492116,0.34001472980483305,0.33866874712856154,22.666057668786745,48.530390125650406,29.496139615949325,41.47814231716342,0.7244431250893486,0.7048434160397868,0.7311838084650049,0.7076730786674117,5.438716495405894,5.573365318654345,5.40145143921858,5.535359361683669,0.9961839996363031,0.991835717244717,0.99503410424755,0.9930221191058982,1
Gambar baru\Bruguiera cylindrica\Bruguiera cylindrica64.JPG,220.73740054644117,1151.5260359048843,166.31510319601804,68016.5,1.5513985432890844,0.5656865478097459,0.5633862395487396,0.5649266495112752,0.5640361838566885,19.28669275929577,58.960635107861236,33.86423679060715,38.40569697573186,0.8622944872475171,0.8467041956499095,0.8634447589984807,0.8542465793077463,3.201160871715302,3.316080397182257,3.226575151907209,3.2608600315507754,0.9987099366431202,0.9960615694959165,0.9977348625014351,0.9974345905836419,2
Gambar baru\Lumnitzora littorea\Lumnitzora littorea96.JPG,167.57386431063765,696.9675977230072,113.51906964995584,22942.5,1.6849017125847812,0.8452564849585296,0.8436744923148246,0.8448193926023085,0.844471069331307,21.17046079990221,67.66476078140039,33.7609696061645,26.393051497198694,0.9472658376671859,0.9414500439422513,0.9447863310827205,0.9437961445530164,1.1442290206042902,1.1850768919484438,1.1599723318183706,1.1667756208838553,0.9963388810785764,0.9883193695290724,0.9941615382962563,0.9954438990402262,4
Gambar baru\Senoratia alba\sonneratia_alba98 (2).JPG,240.52026941611388,1428.2783430814743,207.00401057258125,123298.0,1.3166180541564272,0.29209346539615716,0.28994159494055394,0.29198634589465433,0.28992705702209787,20.365887964774977,43.26234963867336,24.980789811643856,32.5005648722241,0.7433271788238093,0.7278041054055863,0.7527057397102153,0.7110261739532815,5.014384018857108,5.110780166896454,5.00104151589927,5.2164441522362965,0.9953510924452803,0.9901286088621444,0.994297645041706,0.9925841802228798,8
Gambar baru\Rhizophora mucronata\Rhizophora mucronata12.JPG,277.62744821072715,1165.7686777114868,190.31615123263595,58314.0,1.854565037682693,0.6227463791223306,0.6220320789134041,0.6231984735960957,0.6208225514018494,57.32904231898292,44.48860107000148,34.564135885518844,116.23268140057654,0.8727123131220819,0.8701392742325104,0.8752339703226354,0.8643944676422952,2.6273547773608805,2.6374567623061407,2.603010829263941,2.689181749101568,0.9961132985806261,0.9969882372645907,0.9976566767807165,0.9921313493780366,6
Gambar baru\Avicennia alba\Avicennia alba80.JPG,255.89450951515158,1421.2144129276276,217.84997996654818,129495.0,1.2412416566736488,0.2686110194879552,0.2671767456827476,0.2690519126045268,0.26705433360107145,37.327314701566024,61.84501820994746,47.17288022871865,75.70371207218004,0.6200494478749577,0.5941471077634188,0.6036997793584183,0.5910994673680992,6.263387607838776,6.504635006277939,6.4187245537218525,6.527426471926593,0.9961426692311681,0.9936110704983929,0.9951253974522292,0.9921793914297627,1
Gambar baru\Lumnitzora littorea\lumnitzera_littorea71.jpg,360.6272313622475,2424.364566683769,307.3815109182764,259959.5,1.799203548185812,0.00037281336108275695,0.00034740863887994103,0.0006716107685376612,0.0003595826804375666,169.69030928938687,221.69453241983354,52.57793389187952,183.50969473921694,0.1776594152144057,0.16909215408743283,0.29447659432106593,0.17444429698798536,12.511276661595847,12.667289653598113,11.58861598517156,12.553442192755993,0.952486853098214,0.9378240591182835,0.9852489981499284,0.9485330740657402,4
Gambar baru\Bruguiera gymnorrhiza\Bruguiera gymnorrhiza56.jpg,223.14345161801185,1269.5117537975311,150.0424939323486,46440.5,2.761637691128236,0.6949940337705848,0.6900433081816848,0.6909751932921789,0.6900536362450962,13.681101700097901,64.28743762470293,57.330395364481426,61.64249524166972,0.9289092350165363,0.9021439329089412,0.910259628882354,0.900661858187431,2.0903011139229997,2.2394709708639624,2.2012120055253392,2.2411108639927058,0.9987136741735485,0.9939653259419916,0.9946096757311872,0.9942136071890524,3
Gambar baru\Avicennia alba\Avicennia alba12.JPG,263.41032629720496,1443.6925542354584,208.62232638282478,119820.5,1.3842305876400292,0.30657260211705856,0.3051656887059659,0.30699539760892425,0.304768833778136,54.16764004403199,70.33589408741435,62.93758790973659,118.38898058754367,0.6492188393195858,0.6262739576386409,0.6319809255974671,0.6177197343860199,6.326150649108934,6.512293550348183,6.465540688731219,6.598725853493731,0.993715534024517,0.9918456378408699,0.992698339065484,0.9862746235633024,1
Gambar baru\Lumnitzora littorea\lumnitzera_littorea73.jpg,360.6272313622475,2280.984842777252,303.8632008686103,260545.0,1.589103526788556,0.00035108067776503033,0.000317774915932183,0.0005344355427886797,0.00031305432655417265,165.0980308219191,221.05016831277163,88.50123455846551,203.01504283454435,0.18573271386600762,0.17333002467059777,0.2642323605666982,0.17100390429265308,12.344579478915076,12.517829816630298,11.764437618077233,12.51652468522054,0.9332902696742965,0.9106726756966507,0.9642388212148498,0.9179603462136403,4
Gambar baru\Bruguiera cylindrica\Bruguiera cylindrica63.JPG,232.44139046219803,1191.8346918821335,189.99907959942198,93036.5,1.2149791281613096,0.43193889484262854,0.4308665946526143,0.4324069025707147,0.4303677370557984,32.612111668297786,43.25534139345354,17.867477984344625,50.7200033700846,0.8236097606147217,0.8150641410769885,0.8327143401334105,0.808472497328871,4.111012759555513,4.149849764284544,4.052672069277392,4.200271048936094,0.9981202016379834,0.9975096562846156,0.9989700987108738,0.9970798926197803,2
Gambar baru\Scyphyphora hydrophyllacea\scyphyphora_hydrophyllacea2.jpg,360.6272313622475,2206.783832550049,304.30252647559763,260671.0,1.4866783091781437,0.0009126236809991087,0.000850481480554041,0.0013147521449309789,0.0007839681746314812,57.49349467955067,73.10856652662866,33.05639982876763,77.13651908502091,0.3213690717812311,0.30484230241468646,0.410968779773912,0.28640970197762927,10.974383964989949,11.07482880362712,10.421843770746769,11.201315534278729,0.9624516896271185,0.9522600865181824,0.9784099270818103,0.9496288771624025,7
Gambar baru\Xylocarpus granatum\xylocarpus_granatum1.jpg,362.0414340928397,2523.803164601326,300.8132460288234,259903.0,1.9502478358538928,0.0005846182322069252,0.0005548118913157338,0.0006471454199434165,0.0005347874506425089,42.16377965998135,48.60252526606383,26.762506115460557,63.014579447841655,0.2603870931754358,0.25165522053697253,0.2870933726766506,0.24217140299576825,11.54216403657974,11.641582877452095,11.347926469311693,11.730340373155766,0.9877426757829388,0.9858701876240041,0.9922170029359694,0.9816803474294921,9
Gambar baru\Lumnitzora littorea\Lumnitzora littorea61.JPG,153.06207890917986,686.641697883606,109.42860775378189,24720.0,1.517756202645013,0.8327700300811732,0.8313679300765203,0.8320590704709735,0.8314793739535947,21.373264738258364,52.877753991444756,39.423166890900525,50.81871622734305,0.9247728957805288,0.9224850867758181,0.9251214925855826,0.9216159311284355,1.461433197937434,1.4872667689185084,1.4603452610600605,1.4969336386117447,0.9950344701497648,0.9877370686933505,0.9908410383539903,0.9882145821418793,4
Gambar baru\Senoratia alba\sonneratia_alba77 (2).JPG,252.81218325072865,1511.7514288425446,206.9247230096595,133272.5,1.3646157106550254,0.2528000884265528,0.2509345046811298,0.2532855904526304,0.25108771767737975,18.915652519569512,28.632833054407794,11.854742539138968,24.342224485966295,0.6926134455126978,0.6703725857870534,0.7124042614594865,0.6843517410927104,5.521684731990013,5.652550847143825,5.41956065604126,5.578082682386476,0.99631327984359,0.9944203081058144,0.997689473401834,0.9952564207533128,8
Gambar baru\Lumnitzora littorea\Lumnitzora littorea117.jpg,188.32153355365392,1436.4650707244873,123.50782795848534,52937.0,3.1018511298792886,0.6504841833791638,0.6474986396543587,0.6517705355827821,0.6476488789548043,32.562706396771915,59.885585609736296,30.591204439824683,55.04136396536433,0.8538745593291878,0.8455388558969823,0.8552513466203997,0.8440661466050133,3.0646601303819625,3.1407095180084297,3.0456154352341476,3.1343281607890496,0.9920901286194775,0.9854771294892404,0.9925690300570802,0.9866519030670621,4
Gambar baru\Bruguiera cylindrica\bruguiera_cylindrica94.jpg,361.33225707096784,2179.2447283267975,307.5558444308235,260817.0,1.448992871587341,0.0005744351463468327,0.0004920388300153426,0.0007365099198727764,0.00047897433992568375,170.78291646282162,204.7787156145962,110.0137444960876,228.34749407362585,0.24199069091042005,0.21645911271217402,0.2917289609465918,0.20950783139880497,11.916598089682816,12.128997642493232,11.540121527290925,12.164822718052012,0.9181367986719147,0.901841785685945,0.9472388651687337,0.8905440793751457,2
Gambar baru\Bruguiera gymnorrhiza\Bruguiera gymnorrhiza80.jpg,225.03555274667156,1302.8843371868134,149.54816929590683,45955.5,2.9394384225309516,0.6957463750252284,0.6945324132729084,0.6995721964617883,0.6947013733904538,70.36802073140929,81.67934405888461,18.62600905088066,79.91609253947396,0.9131768061287142,0.903891680575142,0.9320808463876216,0.905598336001991,2.1513584880589933,2.1931843476014086,2.0433617274946263,2.1898117859382435,0.9933449687959001,0.992287728456058,0.9982384516410585,0.9924542169933378,3
Gambar baru\Rhizophora mucronata\Rhizophora mucronata116.jpg,273.4245782661098,1412.3960897922516,140.74341800720418,33685.0,4.712665307942638,0.7793804643067596,0.7773280341722211,0.7792720791098547,0.777396733535193,52.89222266389444,98.50005935945309,55.87856989970696,89.45002508415568,0.9111383926030785,0.9049724554101407,0.9092670232315728,0.9075890751548661,1.8517178236657401,1.9020299223484316,1.8652718539401723,1.8902922360158596,0.992930713473982,0.9868578995267105,0.9925315745606745,0.9880653755475948,6
Gambar baru\Xylocarpus granatum\xylocarpus_granatum90.jpg,361.33225707096784,2194.7005718946457,301.16716587541725,260775.0,1.4698558172310354,0.0019328906592246133,0.0017576620471784824,0.0021317329576055577,0.0016954725816911151,886.9057301859178,1052.5888534434162,689.9639302531923,1125.6352112622085,0.18225115795055202,0.1657580243587524,0.1973040501146306,0.16049421692612187,13.333231300020612,13.49058618198155,13.136143180198939,13.543336299013996,0.864431354581408,0.8390134424295707,0.8945593831866531,0.8278422880670051,9
Gambar baru\Senoratia alba\sonneratia_alba31 (2).jpg,259.2006944435142,1455.1727846860886,217.75504080071522,125829.5,1.3391733329741593,0.2844187210856521,0.28288258477556816,0.2846135107731093,0.2825523906805578,37.75263346991248,46.569019726486715,28.998815129648086,40.27523255502258,0.6727576559648873,0.6649427492857775,0.6971636559013837,0.6537805333834406,5.829050454329711,5.889481647297324,5.715308271665758,5.940203665098804,0.9929261212128413,0.9912776111314163,0.9945663620349898,0.9924564390193198,8
Gambar baru\Rhizophora apiculata\rhizophora_apiculata55 - Copy.jpg,361.33225707096784,2553.383898973465,289.9478744951821,258772.5,2.004953226424108,0.0007094945979212805,0.0006611536022111063,0.0010367082721632747,0.0006496076755931943,94.43753822162536,120.24845952642711,37.91791141756436,110.47828784356712,0.2855584222935841,0.26898101574196764,0.36877304192014143,0.26318120957755914,11.681242933365905,11.83689914116092,11.090762789878422,11.844887530244131,0.9754160106145119,0.9686309287607072,0.9901136678922074,0.9711799509869813,5
Gambar baru\Rhizophora mucronata\Rhizophora mucronata55.JPG,280.0803456153252,1200.5798569917679,193.64287796327952,62790.5,1.8267465669274514,0.5977027211822987,0.59534330137516,0.5968859722351867,0.5961613327168549,47.38428021037189,131.19327055273118,78.52375856164474,80.80947913036455,0.8201347225008371,0.8099731378630073,0.8178507391368282,0.8130108044255474,3.504333037761038,3.6103947726960217,3.53080938614579,3.571221524032319,0.9951273785601692,0.986528730226903,0.9919252429749972,0.9917022703298496,6
